PlayerId,PlayerName,Position,Birthplace,Country,Height,Weight,Birthdate,BirthMonth,BirthYear,Age,DraftTeam,DraftYear,DraftRound,DraftNumber,Season,SeasonType,Team,GP,Goals,Assits,Points,PlusMinus,PIM,PPG,SHG,GWG,Shots,shotPercentage,CareerGP,GP_7,TOI_7,cescin_rank,league
8471853,Nicolas Blanchard,L,"Granby, QC, Canada",Canada,"6'3""",205,"May 31, 1987",May,1987,0,CAR,2005,6,192,2004-2005,Regular Season,CHICOUTIMI SAGUENEENS-QMJHL,69,13,26,39,-4,31,5,0,0,0,0,9,0,0,185,QMJHL
8471853,Nicolas Blanchard,L,"Granby, QC, Canada",Canada,"6'3""",205,"May 31, 1987",May,1987,0,CAR,2005,6,192,2004-2005,Playoffs,CHICOUTIMI SAGUENEENS-QMJHL,17,2,2,4,0,10,1,0,1,0,0,9,0,0,185,QMJHL
8471746,Phil Oreskovic,D,"North York, ON, Canada",Canada,"6'4""",217,"January 26, 1987",January,1987,0,TOR,2005,3,82,2004-2005,Regular Season,BRAMPTON BATTALION-OHL,61,1,6,7,12,147,0,0,0,0,0,10,10,162,165,OHL
8471746,Phil Oreskovic,D,"North York, ON, Canada",Canada,"6'4""",217,"January 26, 1987",January,1987,0,TOR,2005,3,82,2004-2005,Playoffs,BRAMPTON BATTALION-OHL,6,0,0,0,-4,4,0,0,0,0,0,10,10,162,165,OHL
8471733,Rich Clune,L,"Toronto, ON, Canada",Canada,"5'10""",207,"April 25, 1987",April,1987,27,DAL,2005,3,71,2004-2005,Regular Season,SARNIA STING-OHL,68,21,13,34,1,103,8,1,0,0,0,120,119,1035,280,OHL
8471692,Ryan Parent,D,"Prince Albert, SK, Canada",Canada,"6'3""",198,"March 17, 1987",March,1987,0,NSH,2005,1,18,2004-2005,Regular Season,GUELPH STORM-OHL,66,2,17,19,5,36,0,0,0,0,0,106,106,1673,9,OHL
8471692,Ryan Parent,D,"Prince Albert, SK, Canada",Canada,"6'3""",198,"March 17, 1987",March,1987,0,NSH,2005,1,18,2004-2005,Playoffs,GUELPH STORM-OHL,4,0,1,1,-1,4,0,0,0,0,0,106,106,1673,9,OHL
8471817,Ryan Reaves,R,"Winnipeg, MB, Canada",Canada,"6'1""",224,"January 20, 1987",January,1987,27,STL,2005,5,156,2004-2005,Regular Season,BRANDON WHEAT KINGS-WHL,64,7,9,16,-5,79,1,0,0,0,0,275,88,583,258,WHL
8471817,Ryan Reaves,R,"Winnipeg, MB, Canada",Canada,"6'1""",224,"January 20, 1987",January,1987,27,STL,2005,5,156,2004-2005,Playoffs,BRANDON WHEAT KINGS-WHL,23,2,4,6,0,43,0,0,0,0,0,275,88,583,258,WHL
8471868,Ryan Russell,L,"Caroline, AB, Canada",Canada,"5'10""",178,"May 2, 1987",May,1987,0,NYR,2005,7,211,2004-2005,Regular Season,KOOTENAY ICE-WHL,66,32,21,53,27,18,11,5,0,0,0,41,41,479,268,WHL
8471868,Ryan Russell,L,"Caroline, AB, Canada",Canada,"5'10""",178,"May 2, 1987",May,1987,0,NYR,2005,7,211,2004-2005,Playoffs,KOOTENAY ICE-WHL,16,6,7,13,0,12,1,0,0,0,0,41,41,479,268,WHL
8471711,Scott Jackson,D,"Salmon Arm, BC, Canada",Canada,"6'3""",219,"February 5, 1987",February,1987,0,STL,2005,2,37,2004-2005,Regular Season,SEATTLE THUNDERBIRDS-WHL,72,6,16,22,26,46,3,0,0,0,0,1,1,14,25,WHL
8471711,Scott Jackson,D,"Salmon Arm, BC, Canada",Canada,"6'3""",219,"February 5, 1987",February,1987,0,STL,2005,2,37,2004-2005,Playoffs,SEATTLE THUNDERBIRDS-WHL,12,1,2,3,0,4,0,0,0,0,0,1,1,14,25,WHL
8471675,Sidney Crosby,C,"Cole Harbour, NS, Canada",Canada,"5'11""",200,"August 7, 1987",August,1987,27,PIT,2005,1,1,2004-2005,Regular Season,RIMOUSKI OCEANIC-QMJHL,62,66,102,168,0,84,0,0,0,0,0,627,434,9148,1,QMJHL
8471675,Sidney Crosby,C,"Cole Harbour, NS, Canada",Canada,"5'11""",200,"August 7, 1987",August,1987,27,PIT,2005,1,1,2004-2005,Playoffs,RIMOUSKI OCEANIC-QMJHL,13,14,17,31,0,16,0,0,0,0,0,627,434,9148,1,QMJHL
8471703,Steve Downie,R,"Newmarket, ON, Canada",Canada,"5'11""",191,"April 3, 1987",April,1987,27,PHI,2005,1,29,2004-2005,Regular Season,WINDSOR SPITFIRES-OHL,61,21,52,73,1,179,9,0,0,0,0,408,272,3744,88,OHL
8471703,Steve Downie,R,"Newmarket, ON, Canada",Canada,"5'11""",191,"April 3, 1987",April,1987,27,PHI,2005,1,29,2004-2005,Playoffs,WINDSOR SPITFIRES-OHL,11,4,5,9,-5,49,1,0,0,0,0,408,272,3744,88,OHL
8471768,Tom Pyatt,C,"Thunder Bay, ON, Canada",Canada,"5'11""",188,"February 14, 1987",February,1987,0,NYR,2005,4,107,2004-2005,Regular Season,SAGINAW SPIRIT-OHL,57,18,30,48,-5,14,6,1,0,0,0,245,175,2187,189,OHL
8471451,Aaron Gagnon,C,"Quesnel, BC, Canada",Canada,"5'11""",186,"April 24, 1986",April,1986,0,PHX,2004,8,240,2003-2004,Regular Season,SEATTLE THUNDERBIRDS-WHL,63,21,15,36,18,29,2,2,0,0,0,38,28,237,406,WHL
8471281,Adam Berti,L,"Scarborough, ON, Canada",Canada,"6'3""",205,"July 1, 1986",July,1986,0,CHI,2004,3,68,2003-2004,Regular Season,OSHAWA GENERALS-OHL,66,17,29,46,-2,44,8,1,0,0,0,2,2,20,26,OHL
8471281,Adam Berti,L,"Scarborough, ON, Canada",Canada,"6'3""",205,"July 1, 1986",July,1986,0,CHI,2004,3,68,2003-2004,Playoffs,OSHAWA GENERALS-OHL,7,0,2,2,-5,4,0,0,0,0,0,2,2,20,26,OHL
8471490,Adam Cracknell,R,"Prince Albert, SK, Canada",Canada,"6'2""",210,"July 15, 1985",July,1985,29,CGY,2004,9,279,2003-2004,Regular Season,KOOTENAY ICE-WHL,72,26,35,61,-2,63,13,0,0,0,0,82,26,229,437,WHL
8471490,Adam Cracknell,R,"Prince Albert, SK, Canada",Canada,"6'2""",210,"July 15, 1985",July,1985,29,CGY,2004,9,279,2003-2004,Playoffs,KOOTENAY ICE-WHL,4,1,1,2,0,2,1,0,0,0,0,82,26,229,437,WHL
8471385,Adam Pardy,D,"Bonavista, NL, Canada",Canada,"6'4""",227,"March 29, 1984",March,1984,30,CGY,2004,6,173,2003-2004,Regular Season,CAPE BRETON SCREAMING EAGLES-QMJHL,68,4,12,16,16,137,2,0,0,0,0,315,183,2838,437,QMJHL
8471385,Adam Pardy,D,"Bonavista, NL, Canada",Canada,"6'4""",227,"March 29, 1984",March,1984,30,CGY,2004,6,173,2003-2004,Playoffs,CAPE BRETON SCREAMING EAGLES-QMJHL,5,0,1,1,0,8,0,0,0,0,0,315,183,2838,437,QMJHL
8471217,Andrew Ladd,L,"Maple Ridge, BC, Canada",Canada,"6'3""",200,"December 12, 1985",December,1985,28,CAR,2004,1,4,2003-2004,Regular Season,CALGARY HITMEN-WHL,71,30,45,75,39,119,7,5,0,0,0,691,484,7389,1,WHL
8471217,Andrew Ladd,L,"Maple Ridge, BC, Canada",Canada,"6'3""",200,"December 12, 1985",December,1985,28,CAR,2004,1,4,2003-2004,Playoffs,CALGARY HITMEN-WHL,7,1,6,7,0,10,0,0,0,0,0,691,484,7389,1,WHL
8471260,Blake Comeau,L,"Meadow Lake, SK, Canada",Canada,"6'1""",202,"February 18, 1986",February,1986,28,NYI,2004,2,47,2003-2004,Regular Season,KELOWNA ROCKETS-WHL,71,10,23,33,13,123,1,1,0,0,0,483,319,5008,78,WHL
8471260,Blake Comeau,L,"Meadow Lake, SK, Canada",Canada,"6'1""",202,"February 18, 1986",February,1986,28,NYI,2004,2,47,2003-2004,Playoffs,KELOWNA ROCKETS-WHL,17,4,2,6,0,23,0,0,0,0,0,483,319,5008,78,WHL
8471283,Brandon Prust,L,"London, ON, Canada",Canada,"6'0""",194,"March 16, 1984",March,1984,30,CGY,2004,3,70,2003-2004,Regular Season,LONDON KNIGHTS-OHL,64,19,33,52,23,269,2,7,0,0,0,451,317,3484,437,OHL
8471283,Brandon Prust,L,"London, ON, Canada",Canada,"6'0""",194,"March 16, 1984",March,1984,30,CGY,2004,3,70,2003-2004,Playoffs,LONDON KNIGHTS-OHL,15,7,13,20,20,33,0,1,0,0,0,451,317,3484,437,OHL
8471321,Brett Carson,D,"Regina, SK, Canada",Canada,"6'4""",210,"November 29, 1985",November,1985,0,CAR,2004,4,109,2003-2004,Regular Season,CALGARY HITMEN-WHL,71,5,27,32,14,49,1,1,0,0,0,90,80,1257,37,WHL
8471321,Brett Carson,D,"Regina, SK, Canada",Canada,"6'4""",210,"November 29, 1985",November,1985,0,CAR,2004,4,109,2003-2004,Playoffs,CALGARY HITMEN-WHL,7,0,0,0,0,6,0,0,0,0,0,90,80,1257,37,WHL
8471254,Bryan Bickell,L,"Bowmanville, ON, Canada",Canada,"6'4""",223,"March 9, 1986",March,1986,28,CHI,2004,2,41,2003-2004,Regular Season,OTTAWA 67'S-OHL,59,20,16,36,-9,76,3,0,0,0,0,359,220,2782,21,OHL
8471254,Bryan Bickell,L,"Bowmanville, ON, Canada",Canada,"6'4""",223,"March 9, 1986",March,1986,28,CHI,2004,2,41,2003-2004,Playoffs,OTTAWA 67'S-OHL,7,3,0,3,-1,11,0,0,0,0,0,359,220,2782,21,OHL
8471358,Bryan Young,D,"Ennismore, ON, Canada",Canada,"6'1""",191,"August 6, 1986",August,1986,0,EDM,2004,5,146,2003-2004,Regular Season,PETERBOROUGH PETES-OHL,60,0,8,8,-18,63,0,0,0,0,0,17,17,156,69,OHL
8471216,Cam Barker,D,"Winnipeg, MB, Canada",Canada,"6'3""",223,"April 4, 1986",April,1986,0,CHI,2004,1,3,2003-2004,Regular Season,MEDICINE HAT TIGERS-WHL,69,21,44,65,17,105,12,0,0,0,0,310,296,5106,437,WHL
8471216,Cam Barker,D,"Winnipeg, MB, Canada",Canada,"6'3""",223,"April 4, 1986",April,1986,0,CHI,2004,1,3,2003-2004,Playoffs,MEDICINE HAT TIGERS-WHL,20,3,9,12,0,18,1,0,0,0,0,310,296,5106,437,WHL
8470329,Chris Campoli,D,"Mississauga, ON, Canada",Canada,"6'0""",200,"July 9, 1984",July,1984,0,NYI,2004,7,227,2003-2004,Regular Season,ERIE OTTERS-OHL,67,20,46,66,-3,66,13,0,0,0,0,440,440,8015,437,OHL
8470329,Chris Campoli,D,"Mississauga, ON, Canada",Canada,"6'0""",200,"July 9, 1984",July,1984,0,NYI,2004,7,227,2003-2004,Playoffs,ERIE OTTERS-OHL,8,0,6,6,-3,16,0,0,0,0,0,440,440,8015,437,OHL
8470886,Clayton Stoner,D,"Port Mcneill, BC, Canada",Canada,"6'3""",212,"February 19, 1985",February,1985,29,MIN,2004,3,79,2003-2004,Regular Season,TRI-CITY AMERICANS-WHL,71,7,24,31,21,109,2,1,0,0,0,296,116,1965,134,WHL
8470886,Clayton Stoner,D,"Port Mcneill, BC, Canada",Canada,"6'3""",212,"February 19, 1985",February,1985,29,MIN,2004,3,79,2003-2004,Playoffs,TRI-CITY AMERICANS-WHL,11,1,1,2,0,8,0,0,0,0,0,296,116,1965,134,WHL
8471261,Dane Byers,L,"Nipawin, SK, Canada",Canada,"6'3""",204,"February 21, 1986",February,1986,0,NYR,2004,2,48,2003-2004,Regular Season,PRINCE ALBERT RAIDERS-WHL,51,9,8,17,-5,134,5,0,0,0,0,14,14,102,24,WHL
8471261,Dane Byers,L,"Nipawin, SK, Canada",Canada,"6'3""",204,"February 21, 1986",February,1986,0,NYR,2004,2,48,2003-2004,Playoffs,PRINCE ALBERT RAIDERS-WHL,6,1,2,3,0,17,0,0,0,0,0,14,14,102,24,WHL
8471245,Dave Bolland,C,"Mimico, ON, Canada",Canada,"6'0""",184,"June 5, 1986",June,1986,28,CHI,2004,2,32,2003-2004,Regular Season,LONDON KNIGHTS-OHL,65,37,30,67,0,58,0,0,0,0,0,408,297,4886,9,OHL
8471245,Dave Bolland,C,"Mimico, ON, Canada",Canada,"6'0""",184,"June 5, 1986",June,1986,28,CHI,2004,2,32,2003-2004,Playoffs,LONDON KNIGHTS-OHL,15,3,10,13,0,18,0,0,0,0,0,408,297,4886,9,OHL
8471336,David Laliberte,R,"St-Jean-Sur-Richelie, QC, Canada",Canada,"6'1""",194,"March 17, 1986",March,1986,0,PHI,2004,4,124,2003-2004,Regular Season,PEI ROCKET-QMJHL,70,21,22,43,7,51,6,3,0,0,0,11,11,86,54,QMJHL
8471336,David Laliberte,R,"St-Jean-Sur-Richelie, QC, Canada",Canada,"6'1""",194,"March 17, 1986",March,1986,0,PHI,2004,4,124,2003-2004,Playoffs,PEI ROCKET-QMJHL,11,1,3,4,0,6,0,0,0,0,0,11,11,86,54,QMJHL
8471310,Dustin Boyd,C,"Winnipeg, MB, Canada",Canada,"6'0""",187,"July 16, 1986",July,1986,0,CGY,2004,3,98,2003-2004,Regular Season,MOOSE JAW WARRIORS-WHL,72,18,20,38,-5,40,5,0,0,0,0,220,220,2569,82,WHL
8471310,Dustin Boyd,C,"Winnipeg, MB, Canada",Canada,"6'0""",187,"July 16, 1986",July,1986,0,CGY,2004,3,98,2003-2004,Playoffs,MOOSE JAW WARRIORS-WHL,10,2,2,4,0,8,0,0,0,0,0,220,220,2569,82,WHL
8471240,Jeff Schultz,D,"Calgary, AB, Canada",Canada,"6'6""",225,"February 25, 1986",February,1986,28,WSH,2004,1,27,2003-2004,Regular Season,CALGARY HITMEN-WHL,72,11,24,35,28,33,4,0,0,0,0,408,373,6960,14,WHL
8471240,Jeff Schultz,D,"Calgary, AB, Canada",Canada,"6'6""",225,"February 25, 1986",February,1986,28,WSH,2004,1,27,2003-2004,Playoffs,CALGARY HITMEN-WHL,7,1,1,2,0,0,0,0,0,0,0,408,373,6960,14,WHL
8471346,Kris Versteeg,L,"Lethbridge, AB, Canada",Canada,"5'11""",176,"May 13, 1986",May,1986,28,BOS,2004,5,134,2003-2004,Regular Season,LETHBRIDGE HURRICANES-WHL,68,16,33,49,-5,85,5,0,0,0,0,473,321,5609,437,WHL
8471231,Kyle Chipchura,C,"Westlock, AB, Canada",Canada,"6'2""",203,"February 19, 1986",February,1986,28,MTL,2004,1,18,2003-2004,Regular Season,PRINCE ALBERT RAIDERS-WHL,64,15,33,48,6,118,7,1,0,0,0,412,216,2271,4,WHL
8471231,Kyle Chipchura,C,"Westlock, AB, Canada",Canada,"6'2""",203,"February 19, 1986",February,1986,28,MTL,2004,1,18,2003-2004,Playoffs,PRINCE ALBERT RAIDERS-WHL,6,2,4,6,0,12,1,0,0,0,0,412,216,2271,4,WHL
8471324,Liam Reddox,L,"Whitby, ON, Canada",Canada,"5'11""",178,"January 27, 1986",January,1986,0,EDM,2004,4,112,2003-2004,Regular Season,PETERBOROUGH PETES-OHL,68,31,33,64,-7,24,10,0,0,0,0,100,100,1261,123,OHL
8471241,Mark Fistric,D,"Edmonton, AB, Canada",Canada,"6'2""",225,"June 1, 1986",June,1986,28,DAL,2004,1,28,2003-2004,Regular Season,VANCOUVER GIANTS-WHL,72,1,11,12,-8,192,0,0,0,0,0,325,257,3856,23,WHL
8471241,Mark Fistric,D,"Edmonton, AB, Canada",Canada,"6'2""",225,"June 1, 1986",June,1986,28,DAL,2004,1,28,2003-2004,Playoffs,VANCOUVER GIANTS-WHL,11,0,2,2,0,10,0,0,0,0,0,325,257,3856,23,WHL
8471419,Mark Mancari,R,"London, ON, Canada",Canada,"6'4""",208,"July 11, 1985",July,1985,0,BUF,2004,7,207,2003-2004,Regular Season,OTTAWA 67'S-OHL,67,29,36,65,11,56,6,0,0,0,0,42,42,492,437,OHL
8471419,Mark Mancari,R,"London, ON, Canada",Canada,"6'4""",208,"July 11, 1985",July,1985,0,BUF,2004,7,207,2003-2004,Playoffs,OTTAWA 67'S-OHL,7,5,3,8,0,11,2,1,0,0,0,42,42,492,437,OHL
8471256,Michael Funk,D,"Abbotsford, BC, Canada",Canada,"6'4""",199,"August 15, 1986",August,1986,0,BUF,2004,2,43,2003-2004,Regular Season,PORTLAND WINTER HAWKS-WHL,71,3,25,28,-9,86,1,0,0,0,0,9,9,63,47,WHL
8471256,Michael Funk,D,"Abbotsford, BC, Canada",Canada,"6'4""",199,"August 15, 1986",August,1986,0,BUF,2004,2,43,2003-2004,Playoffs,PORTLAND WINTER HAWKS-WHL,5,0,1,1,0,6,0,0,0,0,0,9,9,63,47,WHL
8471452,Mike Card,D,"Kitchener, ON, Canada",Canada,"6'1""",201,"February 18, 1986",February,1986,0,BUF,2004,8,241,2003-2004,Regular Season,KELOWNA ROCKETS-WHL,72,6,12,18,1,47,3,0,0,0,0,4,4,18,400,WHL
8471452,Mike Card,D,"Kitchener, ON, Canada",Canada,"6'1""",201,"February 18, 1986",February,1986,0,BUF,2004,8,241,2003-2004,Playoffs,KELOWNA ROCKETS-WHL,17,2,4,6,0,20,0,0,0,0,0,4,4,18,400,WHL
8471242,Mike Green,D,"Calgary, AB, Canada",Canada,"6'1""",207,"October 12, 1985",October,1985,29,WSH,2004,1,29,2003-2004,Regular Season,SASKATOON BLADES-WHL,59,14,25,39,0,92,0,0,0,0,0,575,398,8920,10,WHL
8471413,Mike Vernace,D,"Toronto, ON, Canada",Canada,"6'0""",216,"May 26, 1986",May,1986,0,SJS,2004,7,201,2003-2004,Regular Season,BRAMPTON BATTALION-OHL,2,1,1,2,-1,0,1,0,0,0,0,22,22,323,437,OHL
8471413,Mike Vernace,D,"Toronto, ON, Canada",Canada,"6'0""",216,"May 26, 1986",May,1986,0,SJS,2004,7,201,2003-2004,Playoffs,BRAMPTON BATTALION-OHL,11,2,3,5,-4,8,1,0,0,0,0,22,22,323,437,OHL
8471326,Patrick Bordeleau,L,"Montreal, QC, Canada",Canada,"6'6""",225,"March 23, 1986",March,1986,28,MIN,2004,4,114,2003-2004,Regular Season,VAL-D'OR FOREURS-QMJHL,68,7,11,18,-6,97,1,0,0,0,0,129,0,0,120,QMJHL
8471326,Patrick Bordeleau,L,"Montreal, QC, Canada",Canada,"6'6""",225,"March 23, 1986",March,1986,28,MIN,2004,4,114,2003-2004,Playoffs,VAL-D'OR FOREURS-QMJHL,7,1,1,2,0,8,0,0,0,0,0,129,0,0,120,QMJHL
8471428,Pierre-Luc Letourneau-Leblond,R,"Levis, QC, Canada",Canada,"6'1""",214,"June 4, 1985",June,1985,29,NJD,2004,7,216,2003-2004,Regular Season,BAIE-COMEAU DRAKKAR-QMJHL,62,2,3,5,-9,198,0,0,0,0,0,41,40,210,437,QMJHL
8471428,Pierre-Luc Letourneau-Leblond,R,"Levis, QC, Canada",Canada,"6'1""",214,"June 4, 1985",June,1985,29,NJD,2004,7,216,2003-2004,Playoffs,BAIE-COMEAU DRAKKAR-QMJHL,4,0,0,0,0,6,0,0,0,0,0,41,40,210,437,QMJHL
8471288,Scott Lehman,D,"Windsor, Canada",Canada,"6'1""",194,"January 5, 1986",January,1986,0,ATL,2004,3,76,2003-2004,Regular Season,TORONTO ST. MICHAEL'S MAJORS-OHL,66,5,27,32,12,189,3,0,0,0,0,1,1,3,105,OHL
8471288,Scott Lehman,D,"Windsor, Canada",Canada,"6'1""",194,"January 5, 1986",January,1986,0,ATL,2004,3,76,2003-2004,Playoffs,TORONTO ST. MICHAEL'S MAJORS-OHL,18,2,2,4,0,38,1,0,0,0,0,1,1,3,105,OHL
8471360,Steve Regier,L,"Edmonton, AB, Canada",Canada,"6'4""",194,"August 31, 1984",August,1984,0,NYI,2004,5,148,2003-2004,Regular Season,MEDICINE HAT TIGERS-WHL,72,25,35,60,14,111,7,3,0,0,0,26,26,211,437,WHL
8471360,Steve Regier,L,"Edmonton, AB, Canada",Canada,"6'4""",194,"August 31, 1984",August,1984,0,NYI,2004,5,148,2003-2004,Playoffs,MEDICINE HAT TIGERS-WHL,18,5,11,16,0,20,0,0,0,0,0,26,26,211,437,WHL
8470283,Tim Brent,C,"Cambridge, Canada",Canada,"6'0""",188,"March 10, 1984",March,1984,0,ANA,2004,3,75,2003-2004,Regular Season,TORONTO ST. MICHAEL'S MAJORS-OHL,53,26,41,67,16,105,10,1,0,0,0,207,177,1919,34,OHL
8470283,Tim Brent,C,"Cambridge, Canada",Canada,"6'0""",188,"March 10, 1984",March,1984,0,ANA,2004,3,75,2003-2004,Playoffs,TORONTO ST. MICHAEL'S MAJORS-OHL,18,4,13,17,1,24,2,0,0,0,0,207,177,1919,34,OHL
8470899,Triston Grant,L,"Neepawa, MB, Canada",Canada,"6'1""",211,"February 2, 1984",February,1984,0,PHI,2004,9,286,2003-2004,Regular Season,VANCOUVER GIANTS-WHL,69,10,8,18,-15,267,3,1,0,0,0,11,11,58,437,WHL
8470899,Triston Grant,L,"Neepawa, MB, Canada",Canada,"6'1""",211,"February 2, 1984",February,1984,0,PHI,2004,9,286,2003-2004,Playoffs,VANCOUVER GIANTS-WHL,11,1,1,2,0,33,0,0,0,0,0,11,11,58,437,WHL
8471426,Troy Brouwer,R,"Vancouver, BC, Canada",Canada,"6'3""",213,"August 17, 1985",August,1985,29,CHI,2004,7,214,2003-2004,Regular Season,MOOSE JAW WARRIORS-WHL,72,23,26,49,15,111,10,1,0,0,0,531,320,5042,125,WHL
8471426,Troy Brouwer,R,"Vancouver, BC, Canada",Canada,"6'3""",213,"August 17, 1985",August,1985,29,CHI,2004,7,214,2003-2004,Playoffs,MOOSE JAW WARRIORS-WHL,10,3,0,3,0,12,1,0,0,0,0,531,320,5042,125,WHL
8471311,Tyler Kennedy,R,"Sault Ste. Marie, ON, Canada",Canada,"5'11""",185,"July 15, 1986",July,1986,28,PIT,2004,4,99,2003-2004,Regular Season,SAULT STE. MARIE GREYHOUNDS-OHL,63,16,26,42,-4,28,2,0,0,0,0,477,326,4424,102,OHL
8471268,Victor Oreskovich,R,"Whitby, ON, Canada",Canada,"6'3""",215,"August 15, 1986",August,1986,0,COL,2004,2,55,2003-2004,Regular Season,GREEN BAY GAMBLERS-USHL,58,11,26,37,3,33,2,0,2,0,0,67,67,576,87,USHL
8470719,Alexandre Bolduc,C,"Montreal, QC, Canada",Canada,"6'3""",200,"June 26, 1985",June,1985,29,STL,2003,4,127,2002-2003,Regular Season,ROUYN-NORANDA HUSKIES-QMJHL,66,14,29,43,4,131,4,1,0,0,0,65,22,201,55,QMJHL
8470719,Alexandre Bolduc,C,"Montreal, QC, Canada",Canada,"6'3""",200,"June 26, 1985",June,1985,29,STL,2003,4,127,2002-2003,Playoffs,ROUYN-NORANDA HUSKIES-QMJHL,4,0,2,2,0,2,0,0,0,0,0,65,22,201,55,QMJHL
8470678,Alexandre Picard,D,"Gatineau, QC, Canada",Canada,"6'3""",215,"July 5, 1985",July,1985,0,PHI,2003,3,85,2002-2003,Regular Season,HALIFAX MOOSEHEADS-QMJHL,71,4,30,34,31,64,2,0,0,0,0,264,204,3672,3,QMJHL
8470678,Alexandre Picard,D,"Gatineau, QC, Canada",Canada,"6'3""",215,"July 5, 1985",July,1985,0,PHI,2003,3,85,2002-2003,Regular Season,HALIFAX MOOSEHEADS-QMJHL,71,4,30,34,31,64,2,0,0,0,0,264,204,3672,3,QMJHL
8470678,Alexandre Picard,D,"Gatineau, QC, Canada",Canada,"6'3""",215,"July 5, 1985",July,1985,0,PHI,2003,3,85,2002-2003,Playoffs,HALIFAX MOOSEHEADS-QMJHL,25,1,5,6,0,14,1,0,0,0,0,264,204,3672,3,QMJHL
8470678,Alexandre Picard,D,"Gatineau, QC, Canada",Canada,"6'3""",215,"July 5, 1985",July,1985,0,PHI,2003,3,85,2002-2003,Playoffs,HALIFAX MOOSEHEADS-QMJHL,25,1,5,6,0,14,1,0,0,0,0,264,204,3672,3,QMJHL
8471221,Alexandre Picard,L,"Les Saules, QC, Canada",Canada,"6'2""",206,"October 9, 1985",October,1985,0,CBJ,2004,1,8,2003-2004,Regular Season,LEWISTON MAINEIACS-QMJHL,69,39,41,80,0,88,0,0,0,0,0,264,204,3672,3,QMJHL
8471221,Alexandre Picard,L,"Les Saules, QC, Canada",Canada,"6'2""",206,"October 9, 1985",October,1985,0,CBJ,2004,1,8,2003-2004,Regular Season,LEWISTON MAINEIACS-QMJHL,69,39,41,80,0,88,0,0,0,0,0,264,204,3672,3,QMJHL
8471221,Alexandre Picard,L,"Les Saules, QC, Canada",Canada,"6'2""",206,"October 9, 1985",October,1985,0,CBJ,2004,1,8,2003-2004,Playoffs,LEWISTON MAINEIACS-QMJHL,7,7,4,11,0,6,0,0,0,0,0,264,204,3672,3,QMJHL
8471221,Alexandre Picard,L,"Les Saules, QC, Canada",Canada,"6'2""",206,"October 9, 1985",October,1985,0,CBJ,2004,1,8,2003-2004,Playoffs,LEWISTON MAINEIACS-QMJHL,7,7,4,11,0,6,0,0,0,0,0,264,204,3672,3,QMJHL
8470618,Anthony Stewart,R,"Lasalle, QC, Canada",Canada,"6'3""",230,"January 5, 1985",January,1985,0,FLA,2003,1,25,2002-2003,Regular Season,KINGSTON FRONTENACS-OHL,68,32,38,70,-25,47,8,0,0,0,0,262,185,1950,23,OHL
8470755,Brad Richardson,R,"Belleville, ON, Canada",Canada,"6'0""",197,"February 4, 1985",February,1985,29,COL,2003,5,163,2002-2003,Regular Season,OWEN SOUND ATTACK-OHL,67,27,40,67,-10,54,6,2,0,0,0,509,248,3074,55,OHL
8470755,Brad Richardson,R,"Belleville, ON, Canada",Canada,"6'0""",197,"February 4, 1985",February,1985,29,COL,2003,5,163,2002-2003,Playoffs,OWEN SOUND ATTACK-OHL,4,1,1,2,-4,10,1,0,0,0,0,509,248,3074,55,OHL
8469522,Brandon Nolan,C,"St. Catharines, ON, Canada",Canada,"6'1""",192,"July 18, 1983",July,1983,0,VAN,2003,4,111,2002-2003,Regular Season,OSHAWA GENERALS-OHL,68,36,52,88,1,57,13,2,0,0,0,6,6,44,82,OHL
8469522,Brandon Nolan,C,"St. Catharines, ON, Canada",Canada,"6'1""",192,"July 18, 1983",July,1983,0,VAN,2003,4,111,2002-2003,Playoffs,OSHAWA GENERALS-OHL,13,10,7,17,-5,4,3,0,0,0,0,6,6,44,82,OHL
8470601,Braydon Coburn,D,"Shaunavon, SK, Canada",Canada,"6'5""",220,"February 27, 1985",February,1985,29,ATL,2003,1,8,2002-2003,Regular Season,PORTLAND WINTER HAWKS-WHL,53,3,16,19,-15,147,2,0,0,0,0,618,297,6165,7,WHL
8470601,Braydon Coburn,D,"Shaunavon, SK, Canada",Canada,"6'5""",220,"February 27, 1985",February,1985,29,ATL,2003,1,8,2002-2003,Playoffs,PORTLAND WINTER HAWKS-WHL,7,0,1,1,0,8,0,0,0,0,0,618,297,6165,7,WHL
8470613,Brent Burns,D,"Barrie, ON, Canada",Canada,"6'5""",230,"March 9, 1985",March,1985,29,MIN,2003,1,20,2002-2003,Regular Season,BRAMPTON BATTALION-OHL,68,15,25,40,6,14,4,2,0,0,0,715,453,8990,55,OHL
8470613,Brent Burns,D,"Barrie, ON, Canada",Canada,"6'5""",230,"March 9, 1985",March,1985,29,MIN,2003,1,20,2002-2003,Playoffs,BRAMPTON BATTALION-OHL,11,5,6,11,0,6,2,0,0,0,0,715,453,8990,55,OHL
8470607,Brent Seabrook,D,"Richmond, BC, Canada",Canada,"6'3""",220,"April 20, 1985",April,1985,29,CHI,2003,1,14,2002-2003,Regular Season,LETHBRIDGE HURRICANES-WHL,69,9,33,42,0,113,6,1,0,0,0,763,392,8551,30,WHL
