@relation QueryResult

@attribute id numeric
@attribute PlayerName {'Jiri Dopita','Lance Ward','Pierre Dagenais','Scott Parker','Gordie Dwyer','Boyd Kane','Evgeny Korolev','Andrei Bashkirov','Nick Boynton','Robert Schnabel','Kent McDonell','Brad Moran','Tom Kostopoulos','Patrik Stefan','Vincent Lecavalier','David Legwand','Brad Stuart','Bryan Allen','Rico Fata','Manny Malhotra','Mark Bell','Mike Rupp','Jeff Heerema','Alex Tanguay','Eric Chouinard','Martin Skoula','Robyn Regehr','Mathieu Biron','Simon Gagne','Milan Kraft','Christian Backman','Jiri Fischer','Mike Van Ryn','Scott Gomez','Vitaly Vishnevski','Nik Antropov','Dmitri Kalinin','Andrew Peters','Ramzi Abid','Jonathan Cheechoo','Kyle Rossiter','Artem Chubarov','Stephen Peat','Blair Betts','Chris Nielsen','Christian Berglund','John Erskine','Ossi Vaananen','Mike Fisher','Mike Ribeiro','Justin Papineau','Norman Milley','Jonathan Girard','Jaroslav Kristek','Bobby Allen','Steve Moore','Ryan Barnes','Tyler Bouck','Chris Bala','Denis Arkhipov','Joe Dipenta','Paul Manning','Brad Richards','Alex Henry','Jarkko Ruutu','Erik Cole','Dimitri Afanasenkov','Julien Vauclair','Francois Beauchemin','Mike Pandolfo','Peter Nordstrom','Brian Gionta','Matt Walker','Alexei Ponikarovsky','Ryan Jardine','Josef Vasicek','Eric Beaudoin','Tommy Vestlund','Mikko Jokela','Rob Davison','Shawn Horcoff','Petr Schastlivy','Kip Brennan','Chris Corrinet','Miroslav Zalesak','Jaroslav Spacek','Mike Siklenka','Patrick Leahy','Francis Belanger','Tomas Kloucek','Rob Scuderi','Ryan Flinn','Mikael Samuelsson','Trent Hunter','Pavel Patera','Allan Rourke','Jesse Fibiger','Tyler Arnason','Erik Westrum','Rickard Wallin','Chris Neil','Andrei Markov','Tomas Zizka','Tomas Divisek','Ales Kotalik','Petr Svoboda','Pavel Datsyuk','Niko Kapanen','Karlis Skrastins','Jan Mertzig','Johan Witehall','Jaroslav Svoboda','Jim Fahey','Petr Hubacek','Toby Petersen','Michael Ryder','David Moravec','Michael Farrell','Martin Cibak','Bruno St. Jacques','Matt Hussey','John Pohl','Jeff MacMillan','Daniel Sedin','Henrik Sedin','Pavel Brendl','Tim Connolly','Kris Beech','Taylor Pyatt','Jamie Lundmark','Branislav Mezei','Oleg Saprykin','Denis Shvidki','Jani Rita','Jeff Jillson','David Tanabe','Barret Jackman','Konstantin Koltsov','Kirill Safronov','Barrett Heisten','Steve McCarthy','Mikhail Kuleshov','Martin Havlat','Kristian Kudroc','Michal Sivek','Luke Sellars','Jonas Andersson','Ross Lupaschuk','Milan Bartovic','Alexei Semenov','Nolan Yonkman','Tony Salmelainen','Mike Commodore','Jordan Leopold','Martin Grenier','Sheldon Keefe','Brett Lysak','Matt Murley','Adam Hall','Brad Ralph','Andrew Hutchinson','Doug Janik','Matt Carkner','Dan Jancevski','Zdenek Blatny','Niklas Hagman','Jason Jaspers','Frantisek Kaberle','Mattias Weinhandl','Niclas Havelid','Brad Fast','Peter Smrek','Jimmie Olvestad','Mike Comrie','Branko Radivojevic','Chris Kelly','Mathias Tjarnqvist','Juraj Kolnik','Brian McGrattan','Ryan Malone','Kaspars Astashenko','Derek MacKenzie','Justin Mapletoft','Roman Tvrdon','Jordan Krestanovich','Niko Dimitrakos','Timo Helbling','Damian Surma','Riku Hahl','Martin Erat','Vaclav Pletka','Layne Ulmer','Henrik Zetterberg','Radim Vrbata','Alexandre Giroux','Garnet Exelby','Colin Hemingway','George Parros','Radek Martinek','Petr Tenkrat','Alexander Khavanov','Goran Bezina','Pierre Hedin','Douglas Murray','Tommi Santala','Mikko Eloranta','Darren Haydar','Noah Clarke','Hannes Hyvonen','Brandon Reid','Dany Heatley','Marian Gaborik','Rostislav Klesla','Raffi Torres','Scott Hartnell','Lars Jonsson','Nikita Alexeev','Mikhail Yakubov','Pavel Vorobiev','Alexei Smirnov','Ron Hainsey','Vaclav Nedorost','Marcel Hossa','Alexei Mikhnov','Brooks Orpik','Krys Kolanos','Alex Frolov','Anton Volchenkov','David Hale','Nathan Smith','Brad Boyes','Steve Ott','Brian Sutherby','Martin Samuelsson','Justin Williams','Niklas Kronwall','Jeff Taffe','Tomas Kurka','Nick Schultz','Brad Winchester','Andy Hilbert','Tomas Kopecky','Kurtis Foster','Matt Pettinger','Jared Aulin','Jonas Nordqvist','Kris Vernarsky','Shane Endicott','Andreas Lilja','Antoine Vermette','Aleksander Suglobov','Ivan Huml','Jakub Cutta','Paul Martin','Filip Novak','David Morisset','Joel Lundqvist','Sergei Zinovjev','Igor Radulov','Jozef Balej','Ryan Bayda','Alexandre Kharitonov','Yanick Lehoux','Kurt Sauer','Libor Pivko','Dominic Moore','Niclas Wallin','Jonas Ronnqvist','Jon Disalvatore','Lubomir Visnovsky','Michel Ouellet','Maxim Sushinsky','Petteri Nummelin','Michael Danton','Mike Stuart','David Koci','Matt Koalska','Travis Moen','Greg Zanon','John-Michael Liles','Erik Reitz','Jarno Kultanen','Jukka Hentunen','Darcy Hordichuk','Josh Olson','Ryan Caldwell','Peter Bartos','Paul Gaustad','Antti Miettinen','Guillaume Lefebvre','Lubomir Sekeras','Janis Sprukts','Zdenek Kutlak','Chad Wiseman','Darryl Bootland','Sean McMorrow','Thomas Ziegler','Jean-Philippe Cote','Tomi Pettinen','Pavel Kolarik','Micki Dupont','Reto Von Arx','Roman Simicek','Andrej Nedorost','Simon Gamache'}
@attribute DraftAge_norm numeric
@attribute country_group {EURO,CAN,USA}
@attribute Height_norm numeric
@attribute Weight_norm numeric
@attribute Position {C,R,L,D}
@attribute DraftYear numeric
@attribute Overall numeric
@attribute CSS_rank_norm numeric
@attribute rs_GP_norm numeric
@attribute rs_G_norm numeric
@attribute rs_A_norm numeric
@attribute rs_P_norm numeric
@attribute rs_PIM_norm numeric
@attribute rs_PlusMinus_norm numeric
@attribute po_GP_norm numeric
@attribute po_G_norm numeric
@attribute po_A_norm numeric
@attribute po_P_norm numeric
@attribute po_PIM_norm numeric
@attribute po_PlusMinus_norm numeric
@attribute sum_7yr_GP numeric
@attribute sum_7yr_TOI numeric
@attribute GP_greater_than_0 {yes}

@data
8467417,'Eric Beaudoin',0,CAN,0.714286,0.567308,L,1998,92,?,0.688889,0.123288,0.127451,0.139241,0.08977,0.552,0.566667,0.142857,0.153846,0.152174,0.066667,0.375,53,596,yes
8467418,'Tommy Vestlund',0.428571,EURO,0.357143,0.394231,L,1998,93,?,0.511111,0.39726,0.088235,0.240506,0.093946,0.552,0.1,0,0.038462,0.021739,0,0.375,203,2023,yes
8467421,'Mikko Jokela',0,EURO,0.428571,0.490385,D,1998,96,0.066986,0.6,0.109589,0.127451,0.132911,0.083507,0.552,0,0,0,0,0,0.375,1,5,yes
8467422,'Rob Davison',0,CAN,0.5,0.519231,D,1998,98,?,0.655556,0,0.107843,0.06962,0.417537,0.552,0,0,0,0,0,0.375,70,1058,yes
8467423,'Shawn Horcoff',0.142857,CAN,0.428571,0.471154,C,1998,99,?,0.377778,0.191781,0.127451,0.170886,0.104384,0.552,0,0,0,0,0,0.375,268,3595,yes
8467425,'Petr Schastlivy',0.071429,EURO,0.428571,0.413462,L,1998,101,?,0.566667,0.205479,0.088235,0.151899,0.070981,0.552,0,0,0,0,0,0.375,129,1455,yes
8467427,'Kip Brennan',0,CAN,0.642857,0.663462,L,1998,103,?,0.533333,0,0.098039,0.063291,0.392484,0.552,0,0,0,0,0,0.375,46,219,yes
8467429,'Chris Corrinet',0.142857,USA,0.571429,0.567308,R,1998,107,?,0.344444,0.041096,0.058824,0.056962,0.045929,0.552,0,0,0,0,0,0.375,8,81,yes
8467438,'Miroslav Zalesak',0,EURO,0.428571,0.480769,R,1998,104,0.08134,0.633333,0.547945,0.343137,0.474684,0.06263,0.552,0,0,0,0,0,0.375,12,119,yes
8467439,'Jaroslav Spacek',0.428571,EURO,0.357143,0.471154,D,1998,117,?,0.633333,0.164384,0.186275,0.196203,0.14405,0.552,0.4,0.095238,0.192308,0.152174,0.116667,0.375,420,9069,yes
8467440,'Mike Siklenka',0.071429,CAN,0.714286,0.759615,R,1998,118,?,0.6,0.136986,0.166667,0.170886,0.250522,0.552,0,0,0,0,0,0.375,2,6,yes
8467444,'Patrick Leahy',0.071429,USA,0.571429,0.375,R,1998,122,?,0.311111,0,0.009804,0.006329,0.050104,0.552,0,0,0,0,0,0.375,6,33,yes
8467445,'Francis Belanger',0.142857,CAN,0.5,0.692308,L,1998,124,?,0.7,0.547945,0.323529,0.462025,0.795407,0.552,0.566667,0.666667,0.307692,0.478261,0.508333,0.375,10,45,yes
8467450,'Tomas Kloucek',0,EURO,0.571429,0.711538,D,1998,131,0.37799,0.477778,0.013699,0.088235,0.063291,0,0.552,0,0,0,0,0,0.375,140,1723,yes
8467452,'Rob Scuderi',0.142857,USA,0.428571,0.528846,D,1998,134,?,0.466667,0,0.235294,0.151899,0.025052,0.552,0,0,0,0,0,0.375,13,261,yes
8467461,'Ryan Flinn',0,CAN,0.642857,0.711538,L,1998,143,?,0.655556,0.054795,0.117647,0.101266,0.453027,0.552,0.5,0.047619,0,0.021739,0.525,0.375,29,139,yes
8467463,'Mikael Samuelsson',0.285714,EURO,0.5,0.548077,R,1998,145,?,0.566667,0.219178,0.098039,0.164557,0.167015,0.552,0,0,0,0,0,0.375,188,2475,yes
8467466,'Trent Hunter',0,CAN,0.571429,0.538462,R,1998,150,?,0.666667,0.178082,0.137255,0.170886,0.070981,0.552,0.266667,0.047619,0,0.021739,0.033333,0.375,85,1302,yes
8467468,'Pavel Patera',0.642857,EURO,0.428571,0.192308,L,1998,153,?,0.677778,0.219178,0.22549,0.246835,0.129436,0.552,0,0,0,0,0,0.375,32,458,yes
8467469,'Allan Rourke',0,CAN,0.5,0.519231,D,1998,154,?,0.533333,0.068493,0.166667,0.139241,0.123173,0.552,0.2,0.047619,0.038462,0.043478,0.05,0.375,25,311,yes
8467475,'Jesse Fibiger',0.142857,CAN,0.571429,0.519231,D,1998,178,?,0.444444,0.041096,0.058824,0.056962,0.17119,0.552,0,0,0,0,0,0.375,16,97,yes
8467483,'Tyler Arnason',0.071429,USA,0.285714,0.413462,C,1998,183,?,0.577778,0.506849,0.441176,0.518987,0.033403,0.552,0.133333,0.047619,0.038462,0.043478,0.016667,0.375,185,2744,yes
8467488,'Erik Westrum',0.071429,USA,0.357143,0.413462,C,1998,187,?,0.433333,0.082192,0.117647,0.113924,0.08977,0.552,0,0,0,0,0,0.375,15,240,yes
8467491,'Rickard Wallin',0,EURO,0.5,0.326923,C,1998,160,0.114833,0.388889,0.30137,0.313725,0.341772,0.100209,0.552,0.066667,0.047619,0.038462,0.043478,0.016667,0.375,19,246,yes
8467493,'Chris Neil',0.071429,CAN,0.428571,0.461538,R,1998,161,?,0.655556,0.356164,0.284314,0.348101,0.482255,0.552,0,0,0,0,0,0.375,222,1846,yes
8467496,'Andrei Markov',0.142857,EURO,0.357143,0.375,D,1998,162,0.215311,0.555556,0.178082,0.068627,0.126582,0.185804,0.552,0,0,0,0,0,0.375,267,5350,yes
8467499,'Tomas Zizka',0.071429,EURO,0.428571,0.355769,D,1998,163,0.090909,0.488889,0.041096,0.068627,0.063291,0.004175,0.552,0,0,0,0,0,0.375,25,408,yes
8467500,'Tomas Divisek',0.071429,EURO,0.5,0.471154,R,1998,195,0.368421,0.544444,0.30137,0.156863,0.240506,0.041754,0.552,0,0,0,0,0,0.375,5,48,yes
8467502,'Ales Kotalik',0.142857,EURO,0.428571,0.615385,R,1998,164,0.157895,0.522222,0.123288,0.068627,0.101266,0.029228,0.552,0,0,0,0,0,0.375,143,2141,yes
8467510,'Petr Svoboda',0,EURO,0.571429,0.528846,D,1998,35,0.062201,0.344444,0.013699,0.039216,0.031646,0.033403,0.552,0,0,0,0,0,0.375,18,269,yes
8467514,'Pavel Datsyuk',0.142857,EURO,0.285714,0.317308,C,1998,171,?,0.511111,0.136986,0.127451,0.14557,0.016701,0.552,0,0,0,0,0,0.375,209,3313,yes
8467516,'Niko Kapanen',0.142857,EURO,0.071429,0.182692,C,1998,173,?,0.633333,0.150685,0.235294,0.221519,0.096033,0.552,0,0,0,0,0,0.375,158,2060,yes
8467519,'Karlis Skrastins',0.428571,EURO,0.5,0.451923,D,1998,230,?,0.6,0.054795,0.156863,0.126582,0.152401,0.552,0.133333,0,0,0,0,0.375,389,7958,yes
8467527,'Jan Mertzig',0.714286,EURO,0.642857,0.548077,D,1998,235,?,0.5,0.09589,0.078431,0.094937,0.056367,0.552,0.1,0.047619,0,0.021739,0.033333,0.375,23,277,yes
8467534,'Johan Witehall',0.571429,EURO,0.428571,0.355769,L,1998,207,?,0.522222,0.205479,0.039216,0.120253,0.075157,0.552,0.066667,0,0,0,0.016667,0.375,54,497,yes
8467535,'Jaroslav Svoboda',0,EURO,0.571429,0.384615,L,1998,208,0.258373,0.544444,0.191781,0.215686,0.227848,0,0.552,0,0,0,0,0,0.375,91,1093,yes
8467540,'Jim Fahey',0.071429,USA,0.357143,0.423077,D,1998,212,?,0.266667,0.164384,0.313725,0.278481,0.058455,0.552,0,0,0,0,0,0.375,58,1042,yes
8467541,'Petr Hubacek',0.071429,EURO,0.5,0.230769,C,1998,243,?,0.722222,0.205479,0.147059,0.189873,0,0.552,0,0,0,0,0,0.375,6,68,yes
8467543,'Toby Petersen',0.142857,USA,0.214286,0.326923,C,1998,244,?,0.522222,0.219178,0.186275,0.221519,0.070981,0.552,0,0,0,0,0,0.375,91,1128,yes
8467545,'Michael Ryder',0,CAN,0.428571,0.375,R,1998,216,?,0.766667,0.465753,0.27451,0.392405,0.085595,0.552,0.333333,0.190476,0.076923,0.130435,0.033333,0.375,81,1296,yes
8467550,'David Moravec',0.5,EURO,0.357143,0.182692,R,1998,218,?,0.633333,0.520548,0.264706,0.411392,0.06263,0.552,0.366667,0.285714,0.346154,0.326087,0.066667,0.375,1,15,yes
8467553,'Michael Farrell',0.142857,USA,0.357143,0.567308,R,1998,220,?,0.366667,0.068493,0.078431,0.082278,0.066806,0.552,0,0,0,0,0,0.375,13,61,yes
8467557,'Martin Cibak',0,EURO,0.428571,0.403846,C,1998,252,0.220096,0.777778,0.438356,0.235294,0.35443,0.020877,0.552,0,0,0,0,0,0.375,89,767,yes
8467558,'Bruno St. Jacques',0,CAN,0.5,0.471154,D,1998,253,?,0.7,0.013699,0.107843,0.075949,0.292276,0.552,0,0,0,0,0,0.375,66,927,yes
8467564,'Matt Hussey',0.071429,USA,0.5,0.490385,C,1998,254,?,0.288889,0.356164,0.22549,0.310127,0.041754,0.552,0,0,0,0,0,0.375,3,41,yes
8467565,'John Pohl',0.071429,USA,0.428571,0.336538,C,1998,255,?,0.422222,0.479452,0.784314,0.727848,0.058455,0.552,0,0,0,0,0,0.375,1,8,yes
8467594,'Jeff MacMillan',0.142857,CAN,0.571429,0.471154,D,1999,215,?,0.722222,0.041096,0.176471,0.132911,0.227557,0.552,0.5,0.142857,0.230769,0.195652,0.233333,0.375,4,33,yes
8467875,'Daniel Sedin',0.071429,EURO,0.428571,0.278846,L,1999,2,0,0.722222,0.356164,0.264706,0.335443,0.050104,0.552,0.433333,0.190476,0.307692,0.26087,0.116667,0.375,397,5407,yes
8467876,'Henrik Sedin',0.071429,EURO,0.5,0.211538,C,1999,3,0.004785,0.7,0.205479,0.27451,0.272152,0.096033,0.552,0.433333,0.095238,0.307692,0.217391,0.05,0.375,400,5699,yes
8467877,'Pavel Brendl',0,EURO,0.428571,0.413462,R,1999,4,0.004785,0.755556,1,0.598039,0.848101,0.083507,0.552,0.666667,1,0.961538,1,0.15,0.375,78,910,yes
8467878,'Tim Connolly',0,USA,0.428571,0.278846,C,1999,5,0.014354,0.577778,0.479452,0.333333,0.436709,0.121086,0.552,0,0,0,0,0,0.375,388,6764,yes
8467880,'Kris Beech',0,CAN,0.571429,0.480769,C,1999,7,0.028708,0.8,0.356164,0.460784,0.462025,0.219207,0.552,0.333333,0.047619,0.384615,0.23913,0.083333,0.375,109,1397,yes
8467881,'Taylor Pyatt',0,CAN,0.642857,0.663462,L,1999,8,0.033493,0.755556,0.506849,0.372549,0.474684,0.19833,0.552,0.133333,0,0.153846,0.086957,0.05,0.375,308,4143,yes
8467882,'Jamie Lundmark',0,CAN,0.357143,0.346154,C,1999,9,0.009569,0.777778,0.547945,0.5,0.575949,0.25261,0.552,0.366667,0.238095,0.153846,0.195652,0.2,0.375,164,2036,yes
8467883,'Branislav Mezei',0.071429,EURO,0.642857,0.711538,D,1999,10,0.038278,0.777778,0.068493,0.186275,0.151899,0.221294,0.552,0.733333,0,0.192308,0.108696,0.308333,0.375,138,2131,yes
8467884,'Oleg Saprykin',0,EURO,0.428571,0.278846,L,1999,11,0.043062,0.733333,0.643836,0.45098,0.588608,0.223382,0.552,0.366667,0.238095,0.423077,0.347826,0.3,0.375,254,3295,yes
8467885,'Denis Shvidki',0.071429,EURO,0.5,0.471154,R,1999,12,0.019139,0.755556,0.493151,0.617647,0.626582,0.016701,0.552,0.4,0.333333,0.346154,0.347826,0.016667,0.375,76,895,yes
8467886,'Jani Rita',0,EURO,0.428571,0.432692,L,1999,13,0.019139,0.711111,0.164384,0.147059,0.170886,0.098121,0.552,0.2,0.047619,0.038462,0.043478,0.066667,0.375,66,574,yes
8467887,'Jeff Jillson',0.071429,USA,0.571429,0.519231,D,1999,14,0.047847,0.488889,0.068493,0.186275,0.151899,0.160752,0.552,0,0,0,0,0,0.375,140,2237,yes
8467889,'David Tanabe',0.071429,USA,0.428571,0.490385,D,1999,16,0.124402,0.455556,0.136986,0.127451,0.14557,0.100209,0.552,0,0,0,0,0,0.375,371,6967,yes
8467890,'Barret Jackman',0,CAN,0.357143,0.403846,D,1999,17,0.066986,0.811111,0.123288,0.362745,0.291139,0.54071,0.552,0,0,0,0,0,0.375,161,3117,yes
8467891,'Konstantin Koltsov',0,EURO,0.357143,0.548077,L,1999,18,0.038278,0.7,0.178082,0.098039,0.14557,0.129436,0.552,0.033333,0,0,0,0.016667,0.375,144,2079,yes
8467892,'Kirill Safronov',0,EURO,0.5,0.519231,D,1999,19,0.023923,0.622222,0.041096,0.058824,0.056962,0.129436,0.552,0,0,0,0,0,0.375,35,530,yes
8467893,'Barrett Heisten',0.071429,USA,0.428571,0.375,L,1999,20,0.062201,0.444444,0.191781,0.196078,0.21519,0.167015,0.552,0,0,0,0,0,0.375,10,76,yes
8467896,'Steve McCarthy',0,CAN,0.428571,0.471154,D,1999,23,0.057416,0.666667,0.260274,0.333333,0.335443,0.164927,0.552,0.2,0,0.192308,0.108696,0.066667,0.375,201,3125,yes
8467898,'Mikhail Kuleshov',0,EURO,0.571429,0.567308,L,1999,25,0.033493,0.555556,0.150685,0.098039,0.132911,0.112735,0.552,0.1,0,0,0,0.033333,0.375,3,34,yes
8467899,'Martin Havlat',0,EURO,0.5,0.471154,R,1999,26,0.009569,0.677778,0.438356,0.294118,0.392405,0.025052,0.552,0.266667,0,0,0,0,0.375,298,4632,yes
8467901,'Kristian Kudroc',0,EURO,0.857143,0.903846,D,1999,28,0.076555,0.266667,0,0.039216,0.025316,0.048017,0.552,0,0,0,0,0,0.375,26,232,yes
8467902,'Michal Sivek',0,EURO,0.571429,0.5,C,1999,29,0.028708,0.533333,0.109589,0.127451,0.132911,0.104384,0.552,0,0,0,0,0,0.375,38,497,yes
8467903,'Luke Sellars',0,CAN,0.428571,0.471154,D,1999,30,0.095694,0.666667,0.068493,0.186275,0.151899,0.194154,0.552,0.433333,0.095238,0.076923,0.086957,0.108333,0.375,1,3,yes
8467906,'Jonas Andersson',0,EURO,0.571429,0.413462,R,1999,33,0.15311,0.5,0.109589,0.127451,0.132911,0.050104,0.552,0,0,0,0,0,0.375,5,46,yes
8467907,'Ross Lupaschuk',0,CAN,0.428571,0.548077,D,1999,34,0.129187,0.744444,0.109589,0.196078,0.177215,0.265136,0.552,0.466667,0.190476,0.346154,0.282609,0.133333,0.375,3,49,yes
8467908,'Milan Bartovic',0,EURO,0.285714,0.346154,R,1999,35,0.090909,0.588889,0.561644,0.362745,0.493671,0.141962,0.552,0.2,0.428571,0.115385,0.26087,0.083333,0.375,50,538,yes
8467909,'Alexei Semenov',0,EURO,0.785714,0.807692,D,1999,36,0.354067,0.522222,0,0.039216,0.025316,0.100209,0.552,0.066667,0,0,0,0.033333,0.375,119,2019,yes
8467910,'Nolan Yonkman',0,CAN,0.785714,0.826923,D,1999,37,0.143541,0.677778,0.013699,0.058824,0.044304,0.269311,0.552,0.2,0,0,0,0.05,0.375,50,457,yes
8467914,'Tony Salmelainen',0,EURO,0.142857,0.230769,L,1999,41,0.057416,0.477778,0.39726,0.235294,0.335443,0.164927,0.552,0.066667,0.047619,0.076923,0.065217,0.1,0.375,13,125,yes
8467915,'Mike Commodore',0.142857,CAN,0.642857,0.634615,D,1999,42,0.110048,0.433333,0.068493,0.078431,0.082278,0.321503,0.552,0,0,0,0,0,0.375,147,2090,yes
8467917,'Jordan Leopold',0.071429,USA,0.428571,0.432692,D,1999,44,0.07177,0.5,0.09589,0.166667,0.151899,0.041754,0.552,0,0,0,0,0,0.375,214,4667,yes
8467918,'Martin Grenier',0.071429,CAN,0.714286,0.807692,D,1999,45,0.100478,0.666667,0.09589,0.176471,0.158228,1,0.552,0.433333,0,0.153846,0.086957,0.241667,0.375,15,97,yes
8467920,'Sheldon Keefe',0.071429,CAN,0.285714,0.230769,R,1999,47,0.119617,0.733333,0.69863,0.637255,0.734177,0.292276,0.552,0.333333,0.238095,0.192308,0.217391,0.258333,0.375,125,1278,yes
8467922,'Brett Lysak',0.071429,CAN,0.357143,0.278846,C,1999,49,0.052632,0.677778,0.534247,0.480392,0.556962,0.175365,0.552,0,0,0,0,0,0.375,2,7,yes
8467924,'Matt Murley',0.142857,USA,0.5,0.432692,L,1999,51,0.105263,0.4,0.232877,0.313725,0.310127,0.066806,0.552,0,0,0,0,0,0.375,59,682,yes
8467925,'Adam Hall',0.071429,USA,0.5,0.490385,R,1999,52,0.210526,0.466667,0.219178,0.078431,0.151899,0.158664,0.552,0,0,0,0,0,0.375,234,3671,yes
8467926,'Brad Ralph',0.071429,CAN,0.5,0.355769,L,1999,53,0.15311,0.744444,0.424658,0.431373,0.474684,0.194154,0.552,0.466667,0.333333,0.269231,0.304348,0.083333,0.375,1,5,yes
8467927,'Andrew Hutchinson',0.071429,USA,0.5,0.326923,D,1999,54,0.186603,0.411111,0.041096,0.117647,0.094937,0.05428,0.552,0,0,0,0,0,0.375,54,674,yes
8467928,'Doug Janik',0.071429,USA,0.5,0.480769,D,1999,55,0.076555,0.455556,0.054795,0.127451,0.107595,0.096033,0.552,0,0,0,0,0,0.375,10,80,yes
8467931,'Matt Carkner',0.071429,CAN,0.714286,0.653846,D,1999,58,0.114833,0.666667,0.027397,0.156863,0.113924,0.361169,0.552,0.166667,0,0,0,0.166667,0.375,1,6,yes
8467939,'Dan Jancevski',0,CAN,0.571429,0.586538,D,1999,66,0.200957,0.755556,0.027397,0.117647,0.088608,0.240084,0.552,0.833333,0.047619,0.269231,0.173913,0.2,0.375,2,18,yes
8467941,'Zdenek Blatny',0,EURO,0.428571,0.326923,L,1999,68,0.167464,0.488889,0.246575,0.147059,0.208861,0.052192,0.552,0.366667,0.190476,0,0.086957,0.2,0.375,25,235,yes
8467943,'Niklas Hagman',0.142857,EURO,0.214286,0.423077,L,1999,70,0.22488,0.577778,0.123288,0.166667,0.164557,0.127349,0.552,0.133333,0.047619,0,0.021739,0,0.375,317,4295,yes
8467944,'Jason Jaspers',0,CAN,0.285714,0.442308,C,1999,71,0.287081,0.755556,0.383562,0.323529,0.386076,0.169102,0.552,0.133333,0.095238,0.038462,0.065217,0.108333,0.375,9,81,yes
8467949,'Frantisek Kaberle',0.571429,EURO,0.357143,0.278846,D,1999,76,?,0.633333,0.246575,0.205882,0.246835,0.008351,0.552,0.433333,0.095238,0.192308,0.152174,0.066667,0.375,386,8232,yes
8467951,'Mattias Weinhandl',0.071429,EURO,0.357143,0.326923,R,1999,78,0.086124,0.488889,0.273973,0.22549,0.272152,0.066806,0.552,0.166667,0.190476,0.115385,0.152174,0.033333,0.375,170,1952,yes
8467956,'Niclas Havelid',0.571429,EURO,0.357143,0.375,D,1999,83,?,0.555556,0.136986,0.117647,0.139241,0.087683,0.552,0.266667,0,0.153846,0.086957,0.083333,0.375,392,8503,yes
8467957,'Brad Fast',0.071429,CAN,0.357143,0.230769,D,1999,84,0.909091,0.655556,0.369863,0.45098,0.462025,0,0.552,0,0,0,0,0,0.375,1,21,yes
8467958,'Peter Smrek',0.142857,EURO,0.428571,0.423077,D,1999,85,0.406699,0.644444,0.082192,0.264706,0.208861,0.131524,0.552,0.466667,0.095238,0.269231,0.195652,0.066667,0.375,28,429,yes
8467961,'Jimmie Olvestad',0.071429,EURO,0.428571,0.317308,L,1999,88,0.30622,0.555556,0.041096,0.04902,0.050633,0.050104,0.552,0.133333,0,0,0,0.066667,0.375,111,1422,yes
8467964,'Mike Comrie',0.071429,CAN,0.214286,0.230769,C,1999,91,0.157895,0.466667,0.260274,0.245098,0.278481,0.079332,0.552,0,0,0,0,0,0.375,321,5184,yes
8467966,'Branko Radivojevic',0.071429,EURO,0.357143,0.451923,R,1999,93,0.320574,0.755556,0.273973,0.372549,0.367089,0.127349,0.552,0.7,0.333333,0.653846,0.521739,0.15,0.375,238,3159,yes
8467967,'Chris Kelly',0.071429,CAN,0.357143,0.278846,C,1999,94,0.162679,0.755556,0.493151,0.401961,0.487342,0.125261,0.552,0.833333,0.428571,0.653846,0.565217,0.183333,0.375,86,1048,yes
8467969,'Mathias Tjarnqvist',0.142857,EURO,0.5,0.336538,L,1999,96,?,0.444444,0.260274,0.196078,0.246835,0.100209,0.552,0.166667,0.190476,0.038462,0.108696,0.033333,0.375,51,444,yes
8467974,'Juraj Kolnik',0.071429,EURO,0.285714,0.326923,R,1999,101,0.425837,0.688889,0.575342,0.411765,0.531646,0.083507,0.552,0.366667,0.428571,0.230769,0.326087,0.05,0.375,176,2418,yes
8467977,'Brian McGrattan',0,CAN,0.642857,0.711538,R,1999,104,0.401914,0.655556,0.109589,0.127451,0.132911,0.350731,0.552,0.133333,0,0,0,0.066667,0.375,60,253,yes
8467988,'Ryan Malone',0.142857,USA,0.642857,0.605769,L,1999,115,0.291866,0.566667,0.191781,0.215686,0.227848,0.169102,0.552,0.4,0.095238,0.153846,0.130435,0.191667,0.375,158,2922,yes
8468000,'Kaspars Astashenko',0.428571,EURO,0.428571,0.432692,D,1999,127,?,0.844444,0.041096,0.117647,0.094937,0.354906,0.552,0.1,0,0.076923,0.043478,0.05,0.375,23,237,yes
8468001,'Derek MacKenzie',0,CAN,0.285714,0.192308,C,1999,128,0.191388,0.755556,0.30137,0.637255,0.550633,0.154489,0.552,0.133333,0.095238,0.153846,0.130435,0.016667,0.375,24,166,yes
8468003,'Justin Mapletoft',0,CAN,0.428571,0.394231,C,1999,130,0.248804,0.8,0.328767,0.215686,0.291139,0.169102,0.552,0,0,0,0,0,0.375,38,301,yes
8468005,'Roman Tvrdon',0,EURO,0.428571,0.346154,C,1999,132,0.320574,0.622222,0.328767,0.264706,0.322785,0.050104,0.552,0.2,0.190476,0.153846,0.173913,0.033333,0.375,9,96,yes
8468025,'Jordan Krestanovich',0,CAN,0.357143,0.086538,L,1999,152,0.535885,0.688889,0.082192,0.127451,0.120253,0.020877,0.552,0.666667,0.142857,0.307692,0.23913,0.033333,0.375,22,211,yes
8468028,'Niko Dimitrakos',0.142857,USA,0.285714,0.307692,R,1999,155,0.741627,0.388889,0.109589,0.186275,0.170886,0.068894,0.552,0,0,0,0,0,0.375,153,1946,yes
